departamento_codigo,departamento,municipio_codigo,municipio,zona_codigo,zona,puesto_codigo,puesto,mesas
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,22,LAS PAVAS,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,23,PLAYA GRANDE,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,25,SAN ANTONIO DE CHUARE,3
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,26,SAN ANTONIO DE GURUMENDY,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,27,SAN BARTOLO,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,28,SAN FERNANDO,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,29,SAN ISIDRO,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,31,SAN FRANCISCO ADENTRO,2
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,33,SAN PEDRO DE NAYA,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,35,SANTA ANA,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,36,TAPARAL,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,37,ZARAGOZA,3
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,40,BRAZO DE LA ROTURA,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,41,CORRENTON,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,42,CACAHUAL,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,43,VALENTIN,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,44,ISLA DE GALLO,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,45,RIO VIEJO,1
11,CAUCA,043,LOPEZ (MICAY),99,Zona 99,46,REDONDITO,1
11,CAUCA,043,LOPEZ (MICAY),00,Zona 00,00,PUESTO CABECERA MUNICIPAL,8
11,CAUCA,046,MERCADERES,99,Zona 99,01,ALTO DE MAYO,1
11,CAUCA,046,MERCADERES,99,Zona 99,02,CURACAS,2
11,CAUCA,046,MERCADERES,99,Zona 99,03,CAJAMARCA,1
11,CAUCA,046,MERCADERES,99,Zona 99,04,EL BADO,1
11,CAUCA,046,MERCADERES,99,Zona 99,05,ARBOLEDAS,3
11,CAUCA,046,MERCADERES,99,Zona 99,06,TABLONES ALTOS (EL MERCADO DE,1
11,CAUCA,046,MERCADERES,99,Zona 99,07,EL PILON,1
11,CAUCA,046,MERCADERES,99,Zona 99,08,ESMERALDAS,3
11,CAUCA,046,MERCADERES,99,Zona 99,11,LA DESPENSA,1
11,CAUCA,046,MERCADERES,99,Zona 99,12,MOJARRAS,2
11,CAUCA,046,MERCADERES,99,Zona 99,13,SAN JOAQUIN,4
11,CAUCA,046,MERCADERES,99,Zona 99,15,LOS LLANOS,1
11,CAUCA,046,MERCADERES,99,Zona 99,16,LOS MEDIOS,1
11,CAUCA,046,MERCADERES,99,Zona 99,17,SAN JUANITO,1
11,CAUCA,046,MERCADERES,99,Zona 99,19,BUENOS AIRES,1
11,CAUCA,046,MERCADERES,99,Zona 99,23,EL CARBONERO,1
11,CAUCA,046,MERCADERES,99,Zona 99,30,SOMBRERILLOS,2
11,CAUCA,046,MERCADERES,99,Zona 99,80,VILLAMARIA,1
11,CAUCA,046,MERCADERES,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,20
11,CAUCA,053,PADILLA,99,Zona 99,03,CUERNAVACA,2
11,CAUCA,053,PADILLA,99,Zona 99,05,EL CHAMIZO,1
11,CAUCA,053,PADILLA,99,Zona 99,07,LA PAILA,2
11,CAUCA,053,PADILLA,99,Zona 99,13,LAS COSECHAS,2
11,CAUCA,053,PADILLA,99,Zona 99,20,EL TETILLO,1
11,CAUCA,053,PADILLA,99,Zona 99,25,YARUMALES,3
11,CAUCA,053,PADILLA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,13
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,01,ARAUJO,1
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,03,ARANZAZU,1
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,05,AVIRAMA,4
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,07,CHINAS,2
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,09,COHETANDO,3
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,11,EL CANELO,2
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,13,EL COLORADO,1
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,17,HUILA (IRLANDA),4
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,21,ITAIBE,4
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,29,LAME,2
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,33,LA PALMA,3
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,35,LA TROJA,1
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,37,MOSOCO,3
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,41,RICAURTE,3
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,42,RIOCHIQUITO,4
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,45,SAN LUIS (POTRERILLO),3
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,49,TALAGA,3
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,50,TARAVIRA,2
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,51,TOEZ,1
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,53,TOGOIMA,4
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,55,VILLA RODRIGUEZ (GUADUALEJO),2
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,57,VITONCO,4
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,58,EL CIPRES,1
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,59,LA CEJA,2
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,60,LA MURALLA,2
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,61,EL CARMEN DEL SALADO,1
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,62,GUAPIO,1
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,63,BOTA TIERRA,1
11,CAUCA,055,PAEZ (BELALCAZAR),99,Zona 99,64,MONTE CRUZ,2
11,CAUCA,055,PAEZ (BELALCAZAR),00,Zona 00,00,PUESTO CABECERA MUNICIPAL,15
11,CAUCA,060,PIAMONTE,99,Zona 99,01,BAJO CONGOR,1
11,CAUCA,060,PIAMONTE,99,Zona 99,05,BOMBONAL,1
11,CAUCA,060,PIAMONTE,99,Zona 99,10,CAMPOALEGRE,1
11,CAUCA,060,PIAMONTE,99,Zona 99,20,EL CARAÑO,1
11,CAUCA,060,PIAMONTE,99,Zona 99,25,FRAGUA VIEJO,1
11,CAUCA,060,PIAMONTE,99,Zona 99,30,MIRAFLOR,4
11,CAUCA,060,PIAMONTE,99,Zona 99,40,NAPOLES,1
11,CAUCA,060,PIAMONTE,99,Zona 99,60,PUERTO BELLO,1
11,CAUCA,060,PIAMONTE,99,Zona 99,70,REMANSO,1
11,CAUCA,060,PIAMONTE,99,Zona 99,80,YAPURA,1
11,CAUCA,060,PIAMONTE,99,Zona 99,81,LA PALMERA,1
11,CAUCA,060,PIAMONTE,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,12
11,CAUCA,067,PURACE (COCONUCO),99,Zona 99,01,PURACE,6
11,CAUCA,067,PURACE (COCONUCO),99,Zona 99,05,GUILLERMO VALENCIA (PALETARA),5
11,CAUCA,067,PURACE (COCONUCO),99,Zona 99,08,LA PLAYA,2
11,CAUCA,067,PURACE (COCONUCO),99,Zona 99,09,SANTA LETICIA,5
11,CAUCA,067,PURACE (COCONUCO),00,Zona 00,00,PUESTO CABECERA MUNICIPAL,13
11,CAUCA,070,ROSAS,99,Zona 99,01,PARRAGA,3
11,CAUCA,070,ROSAS,99,Zona 99,05,GUALOTO (EL SAUCE),3
11,CAUCA,070,ROSAS,99,Zona 99,36,MARQUES,1
11,CAUCA,070,ROSAS,99,Zona 99,38,LOMA BAJO,3
11,CAUCA,070,ROSAS,99,Zona 99,39,UFUGU,1
11,CAUCA,070,ROSAS,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,17
11,CAUCA,073,SAN SEBASTIAN,99,Zona 99,01,EL ROSAL,5
11,CAUCA,073,SAN SEBASTIAN,99,Zona 99,05,MARMATO,2
11,CAUCA,073,SAN SEBASTIAN,99,Zona 99,07,PARAMILLOS,2
11,CAUCA,073,SAN SEBASTIAN,99,Zona 99,09,SANTIAGO,5
11,CAUCA,073,SAN SEBASTIAN,99,Zona 99,13,VALENCIA,3
11,CAUCA,073,SAN SEBASTIAN,99,Zona 99,17,VENECIA,2
11,CAUCA,073,SAN SEBASTIAN,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,5
11,CAUCA,079,SANTA ROSA,99,Zona 99,01,DESCANSE,1
11,CAUCA,079,SANTA ROSA,99,Zona 99,05,EL CARMELO (CUARIACO),1
11,CAUCA,079,SANTA ROSA,99,Zona 99,08,LOS AZULES,1
11,CAUCA,079,SANTA ROSA,99,Zona 99,10,LA PRIMAVERA O LA PLANADA,1
11,CAUCA,079,SANTA ROSA,99,Zona 99,11,SAN JUAN VILLALOBOS,3
11,CAUCA,079,SANTA ROSA,99,Zona 99,12,SAN ANDRES,1
11,CAUCA,079,SANTA ROSA,99,Zona 99,13,SANTA CLARA,1
11,CAUCA,079,SANTA ROSA,99,Zona 99,15,SANTA MARTA,2
11,CAUCA,079,SANTA ROSA,99,Zona 99,16,VILLA MOSQUERA,2
11,CAUCA,079,SANTA ROSA,99,Zona 99,17,VILLALOBOS O SANTA MARIA,1
11,CAUCA,079,SANTA ROSA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,4
11,CAUCA,082,SILVIA,98,Zona 98,01,CARCEL,1
11,CAUCA,082,SILVIA,99,Zona 99,01,GUAMBIA,5
11,CAUCA,082,SILVIA,99,Zona 99,02,EL CACIQUE,3
11,CAUCA,082,SILVIA,99,Zona 99,03,MENDEZ,1
11,CAUCA,082,SILVIA,99,Zona 99,04,MIRAFLORES,1
11,CAUCA,082,SILVIA,99,Zona 99,05,PITAYO,7
11,CAUCA,082,SILVIA,99,Zona 99,06,ALTO GRANDE,1
11,CAUCA,082,SILVIA,99,Zona 99,07,LA AGUADA,1
11,CAUCA,082,SILVIA,99,Zona 99,08,EL JARDIN,1
11,CAUCA,082,SILVIA,99,Zona 99,09,PUEBLITO,4
11,CAUCA,082,SILVIA,99,Zona 99,10,EL SALADO,2
11,CAUCA,082,SILVIA,99,Zona 99,11,LA ESTRELLA,1
11,CAUCA,082,SILVIA,99,Zona 99,12,LAGUNA SECA,1
11,CAUCA,082,SILVIA,99,Zona 99,13,QUICHAYA,5
11,CAUCA,082,SILVIA,99,Zona 99,14,LOMA DEL CARMEN,2
11,CAUCA,082,SILVIA,99,Zona 99,15,SAN PEDRO DEL BOSQUE,2
11,CAUCA,082,SILVIA,99,Zona 99,16,TUMBURAO,1
11,CAUCA,082,SILVIA,99,Zona 99,17,USENDA,3
11,CAUCA,082,SILVIA,99,Zona 99,18,SAN ANTONIO,1
11,CAUCA,082,SILVIA,99,Zona 99,19,LA OVEJERA,3
11,CAUCA,082,SILVIA,99,Zona 99,20,MICHAMBE,1
11,CAUCA,082,SILVIA,99,Zona 99,21,VALLE NUEVO,1
11,CAUCA,082,SILVIA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,32
11,CAUCA,085,SOTARA (PAISPAMBA),99,Zona 99,01,CHAPA,1
11,CAUCA,085,SOTARA (PAISPAMBA),99,Zona 99,03,BUENAVISTA,1
11,CAUCA,085,SOTARA (PAISPAMBA),99,Zona 99,05,CHIRIBIO,1
11,CAUCA,085,SOTARA (PAISPAMBA),99,Zona 99,07,EL CARMEN,2
11,CAUCA,085,SOTARA (PAISPAMBA),99,Zona 99,09,EL CRUCERO,3
11,CAUCA,085,SOTARA (PAISPAMBA),99,Zona 99,13,HATO FRIO,1
11,CAUCA,085,SOTARA (PAISPAMBA),99,Zona 99,15,LA PAZ,2
11,CAUCA,085,SOTARA (PAISPAMBA),99,Zona 99,16,PIEDRELEON,2
11,CAUCA,085,SOTARA (PAISPAMBA),99,Zona 99,17,RIO BLANCO,5
11,CAUCA,085,SOTARA (PAISPAMBA),99,Zona 99,60,SACHACOCO,3
11,CAUCA,085,SOTARA (PAISPAMBA),99,Zona 99,61,EL PLATANILLAL,1
11,CAUCA,085,SOTARA (PAISPAMBA),99,Zona 99,62,LA ESPERANZA,1
11,CAUCA,085,SOTARA (PAISPAMBA),99,Zona 99,63,EL PEÑON LAS CORRALEJAS,1
11,CAUCA,085,SOTARA (PAISPAMBA),00,Zona 00,00,PUESTO CABECERA MUNICIPAL,5
11,CAUCA,086,SUCRE,99,Zona 99,15,EL PARAISO,2
11,CAUCA,086,SUCRE,99,Zona 99,20,LA CEJA,2
11,CAUCA,086,SUCRE,99,Zona 99,25,CRUCERO BELLO,2
11,CAUCA,086,SUCRE,99,Zona 99,30,LA CUMBRE,1
11,CAUCA,086,SUCRE,99,Zona 99,35,CASCADAS,1
11,CAUCA,086,SUCRE,99,Zona 99,45,EL TESORO,1
11,CAUCA,086,SUCRE,99,Zona 99,50,MAZAMORRAS,1
11,CAUCA,086,SUCRE,99,Zona 99,55,EL RETIRO,2
11,CAUCA,086,SUCRE,99,Zona 99,60,TEQUENDAMA,1
11,CAUCA,086,SUCRE,99,Zona 99,65,EL FRESNO,1
11,CAUCA,086,SUCRE,99,Zona 99,70,EL CARMELO,1
11,CAUCA,086,SUCRE,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,7
11,CAUCA,087,SUAREZ,99,Zona 99,01,ALTAMIRA,2
11,CAUCA,087,SUAREZ,99,Zona 99,02,AGUA CLARA CANELAR,4
11,CAUCA,087,SUAREZ,99,Zona 99,05,ASNAZU,5
11,CAUCA,087,SUAREZ,99,Zona 99,10,BETULIA,5
11,CAUCA,087,SUAREZ,99,Zona 99,20,BELLAVISTA,3
11,CAUCA,087,SUAREZ,99,Zona 99,25,EL HATO (SANTA MARTA),1
11,CAUCA,087,SUAREZ,99,Zona 99,30,YOLOMBO,2
11,CAUCA,087,SUAREZ,99,Zona 99,40,LOS ROBLES,3
11,CAUCA,087,SUAREZ,99,Zona 99,45,LA MESETA,2
11,CAUCA,087,SUAREZ,99,Zona 99,50,LA TOMA,4
11,CAUCA,087,SUAREZ,99,Zona 99,55,MINDALA,2
11,CAUCA,087,SUAREZ,99,Zona 99,58,MATECAÑA,1
11,CAUCA,087,SUAREZ,99,Zona 99,59,SAN PABLO,1
11,CAUCA,087,SUAREZ,99,Zona 99,60,TAMBORAL,1
11,CAUCA,087,SUAREZ,99,Zona 99,61,PORTUGAL,1
11,CAUCA,087,SUAREZ,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,25
11,CAUCA,091,TIMBIQUI,99,Zona 99,01,CAMARONES,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,02,BOCA DE PATIA,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,03,BUBUEY,2
11,CAUCA,091,TIMBIQUI,99,Zona 99,04,CHACON,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,05,COTEJE,2
11,CAUCA,091,TIMBIQUI,99,Zona 99,06,CHETE,2
11,CAUCA,091,TIMBIQUI,99,Zona 99,07,ANGOSTURA,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,08,EL CHARCO,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,09,PETE,2
11,CAUCA,091,TIMBIQUI,99,Zona 99,10,COROZAL,2
11,CAUCA,091,TIMBIQUI,99,Zona 99,11,EL REALITO,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,12,CUERVAL,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,13,SAN BERNARDO,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,14,CUPI,2
11,CAUCA,091,TIMBIQUI,99,Zona 99,15,GUANGUI,2
11,CAUCA,091,TIMBIQUI,99,Zona 99,16,BRAZO CORTO,2
11,CAUCA,091,TIMBIQUI,99,Zona 99,17,SAN JOSE,2
11,CAUCA,091,TIMBIQUI,99,Zona 99,18,LAS BREAS,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,19,INFI,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,20,PIZARES,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,21,SANTA MARIA,3
11,CAUCA,091,TIMBIQUI,99,Zona 99,25,SANTA ROSA DE SAIJA,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,30,CABECITAL,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,34,SOLEDAD DE YANTIN,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,40,SAN MIGUEL DE INFI,2
11,CAUCA,091,TIMBIQUI,99,Zona 99,55,LOS BRAZOS SAIJA,2
11,CAUCA,091,TIMBIQUI,99,Zona 99,70,PUERTO SAIJA,5
11,CAUCA,091,TIMBIQUI,99,Zona 99,85,SAN MIGUEL DEL RIO,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,86,AGUA CLARITA,1
11,CAUCA,091,TIMBIQUI,99,Zona 99,87,CALLE DE SANTA ROSA,1
11,CAUCA,091,TIMBIQUI,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,13
11,CAUCA,094,TORIBIO,99,Zona 99,01,LA PRIMICIA,2
11,CAUCA,094,TORIBIO,99,Zona 99,03,EL TABLAZO,3
11,CAUCA,094,TORIBIO,99,Zona 99,05,LA DESPENSA (RIONEGRO),3
11,CAUCA,094,TORIBIO,99,Zona 99,07,NATALA,4
11,CAUCA,094,TORIBIO,99,Zona 99,09,SAN FRANCISCO,7
11,CAUCA,094,TORIBIO,99,Zona 99,13,SANTO DOMINGO,1
11,CAUCA,094,TORIBIO,99,Zona 99,17,TACUEYO,19
11,CAUCA,094,TORIBIO,99,Zona 99,19,LOPEZ,1
11,CAUCA,094,TORIBIO,99,Zona 99,20,LA PLAYA,3
11,CAUCA,094,TORIBIO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,24
11,CAUCA,097,TOTORO,99,Zona 99,01,GABRIEL LOPEZ,4
11,CAUCA,097,TOTORO,99,Zona 99,02,BUENA VISTA,2
11,CAUCA,097,TOTORO,99,Zona 99,03,JEVALA,3
11,CAUCA,097,TOTORO,99,Zona 99,05,EL HATICO,1
11,CAUCA,097,TOTORO,99,Zona 99,07,FLORENCIA,2
11,CAUCA,097,TOTORO,99,Zona 99,09,NOVIRAO,2
11,CAUCA,097,TOTORO,99,Zona 99,13,PANIQUITA,6
11,CAUCA,097,TOTORO,99,Zona 99,15,POLINDARA,3
11,CAUCA,097,TOTORO,99,Zona 99,16,PORTACHUELO,3
11,CAUCA,097,TOTORO,99,Zona 99,25,SAN JOSE,1
11,CAUCA,097,TOTORO,99,Zona 99,26,PALACE,1
11,CAUCA,097,TOTORO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,17
11,CAUCA,019,CALOTO,99,Zona 99,02,CARPINTERO,1
11,CAUCA,019,CALOTO,99,Zona 99,03,EL PAJARITO,3
11,CAUCA,019,CALOTO,99,Zona 99,05,EL PALO,4
11,CAUCA,019,CALOTO,99,Zona 99,07,EL ALBA,1
11,CAUCA,019,CALOTO,99,Zona 99,08,EL PEDREGAL,2
11,CAUCA,019,CALOTO,99,Zona 99,09,EL PLACER,1
11,CAUCA,019,CALOTO,99,Zona 99,10,EL PILAMO,3
11,CAUCA,019,CALOTO,99,Zona 99,17,HUASANO,2
11,CAUCA,019,CALOTO,99,Zona 99,18,LA ARROBLEDA,5
11,CAUCA,019,CALOTO,99,Zona 99,20,LOMA PELADA,1
11,CAUCA,019,CALOTO,99,Zona 99,21,MIRAFLORES (HUELLA),2
11,CAUCA,019,CALOTO,99,Zona 99,25,PALOMERA,1
11,CAUCA,019,CALOTO,99,Zona 99,28,PARAMILLO O LA PLACA,2
11,CAUCA,019,CALOTO,99,Zona 99,32,QUINTERO,2
11,CAUCA,019,CALOTO,99,Zona 99,50,SAN NICOLAS,3
11,CAUCA,019,CALOTO,99,Zona 99,76,SANTA RITA,1
11,CAUCA,019,CALOTO,00,Zona 00,01,IE ESCIPION JARAMILLO,28
11,CAUCA,019,CALOTO,00,Zona 00,02,IE NUCLEO ESCOLAR RURAL,6
11,CAUCA,049,MIRANDA,98,Zona 98,01,CARCEL MUNICIPAL,1
11,CAUCA,049,MIRANDA,99,Zona 99,01,CARAQUEÑO,2
11,CAUCA,049,MIRANDA,99,Zona 99,05,EL CAÑON,1
11,CAUCA,049,MIRANDA,99,Zona 99,09,TULIPAN,1
11,CAUCA,049,MIRANDA,99,Zona 99,13,LA MUNDA,1
11,CAUCA,049,MIRANDA,99,Zona 99,17,MONTERREDONDO,2
11,CAUCA,049,MIRANDA,99,Zona 99,21,ORTIGAL,6
11,CAUCA,049,MIRANDA,99,Zona 99,25,POTRERITO,3
11,CAUCA,049,MIRANDA,99,Zona 99,29,SANTANA,2
11,CAUCA,049,MIRANDA,99,Zona 99,34,TIERRADURA,1
11,CAUCA,049,MIRANDA,99,Zona 99,38,SAN ANDRES,1
11,CAUCA,049,MIRANDA,00,Zona 00,01,I. E. LEOPOLDO PIZARRO GONZALEZ,38
11,CAUCA,049,MIRANDA,00,Zona 00,02,IE TECNICO MARISCAL SUCRE SEDE PRINCIPAL,11
11,CAUCA,052,MORALES,99,Zona 99,01,CARPINTERO,6
11,CAUCA,052,MORALES,99,Zona 99,05,CHIMBORAZO,5
11,CAUCA,052,MORALES,99,Zona 99,07,EL MEZON,4
11,CAUCA,052,MORALES,99,Zona 99,09,HONDURAS,4
11,CAUCA,052,MORALES,99,Zona 99,11,LOS CAFES,2
11,CAUCA,052,MORALES,99,Zona 99,13,LOS QUINGOS,1
11,CAUCA,052,MORALES,99,Zona 99,17,PAN DE AZUCAR (SAN GERARDO),3
11,CAUCA,052,MORALES,99,Zona 99,21,SAN ISIDRO (GUADUALITO),4
11,CAUCA,052,MORALES,99,Zona 99,23,SAN ROQUE,3
11,CAUCA,052,MORALES,99,Zona 99,25,TIERRADENTRO,3
11,CAUCA,052,MORALES,99,Zona 99,26,LA BONANZA,1
11,CAUCA,052,MORALES,99,Zona 99,27,MEDELLIN,1
11,CAUCA,052,MORALES,99,Zona 99,28,EL SOCORRO,1
11,CAUCA,052,MORALES,99,Zona 99,29,EL ROSARIO,1
11,CAUCA,052,MORALES,99,Zona 99,30,SANTA ROSA,2
11,CAUCA,052,MORALES,99,Zona 99,31,MATARREDONDA MORRO PLANO,1
11,CAUCA,052,MORALES,99,Zona 99,32,EL ROSAL,1
11,CAUCA,052,MORALES,00,Zona 00,01,IE FRANCISCO ANTONIO RADA,18
11,CAUCA,052,MORALES,00,Zona 00,02,COLISEO MUNICIPAL DE MORALES CAUCA,14
11,CAUCA,058,PATIA (EL BORDO),98,Zona 98,01,CARCEL,1
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,02,ANGULO,2
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,06,BELLO HORIZONTE,1
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,09,CHONTADURO O SANTA CRUZ,4
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,11,EL PLACER,4
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,13,DON ALONSO,2
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,14,EL HOYO,2
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,15,EL ESTRECHO,4
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,16,EL PURO,1
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,17,GALINDEZ,1
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,18,EL ZARZAL,1
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,19,LA FLORIDA,1
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,20,LA FONDA O PORTUGAL,3
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,21,LA MESA,4
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,23,MENDEZ,1
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,25,BRISAS,4
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,28,GUAYABAL,1
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,29,LAS TALLAS,1
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,32,PAN DE AZUCAR,3
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,37,PATIA,4
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,41,PIEDRASENTADA,3
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,45,QUEBRADA OSCURA,3
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,46,SACHAMATES,1
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,52,SANTA ROSA BAJA,3
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,56,VERSALLES (BOQUIRROTO),1
11,CAUCA,058,PATIA (EL BORDO),99,Zona 99,57,LA MANGUITA,1
11,CAUCA,058,PATIA (EL BORDO),00,Zona 00,01,BACHILLERATO PATIA,17
11,CAUCA,058,PATIA (EL BORDO),00,Zona 00,02,INSTITUCION EDUCATIVA SIMON BOLIVAR,21
11,CAUCA,061,PIENDAMO,99,Zona 99,01,TUNIA,7
11,CAUCA,061,PIENDAMO,99,Zona 99,05,CAMILO TORRES,2
11,CAUCA,061,PIENDAMO,99,Zona 99,09,CAÑADULCE,4
11,CAUCA,061,PIENDAMO,99,Zona 99,12,CORRALES,3
11,CAUCA,061,PIENDAMO,99,Zona 99,16,EL AGRADO,2
11,CAUCA,061,PIENDAMO,99,Zona 99,18,EL ARRAYAN,1
11,CAUCA,061,PIENDAMO,99,Zona 99,20,EL CARMEN,3
11,CAUCA,061,PIENDAMO,99,Zona 99,30,EL MANGO,2
11,CAUCA,061,PIENDAMO,99,Zona 99,37,MATARREDONDA,2
11,CAUCA,061,PIENDAMO,99,Zona 99,43,LA MARIA,2
11,CAUCA,061,PIENDAMO,99,Zona 99,45,LA UNION,1
11,CAUCA,061,PIENDAMO,99,Zona 99,48,LOMA CORTA,2
11,CAUCA,061,PIENDAMO,99,Zona 99,49,LOS FARALLONES,2
11,CAUCA,061,PIENDAMO,99,Zona 99,50,LOS UVALES,2
11,CAUCA,061,PIENDAMO,99,Zona 99,55,MELCHOR,1
11,CAUCA,061,PIENDAMO,99,Zona 99,56,SAN ISIDRO,2
11,CAUCA,061,PIENDAMO,99,Zona 99,58,SAN JOSE,3
11,CAUCA,061,PIENDAMO,99,Zona 99,61,SAN MIGUEL,2
11,CAUCA,061,PIENDAMO,99,Zona 99,66,SAN PEDRO,2
11,CAUCA,061,PIENDAMO,99,Zona 99,70,SANTA HELENA,3
11,CAUCA,061,PIENDAMO,99,Zona 99,71,RESGUARDO INDIGENA GUAMBIANO LA MARIA,2
11,CAUCA,061,PIENDAMO,99,Zona 99,72,RESGUARDO INDIGENA MISAK PICITAU,2
11,CAUCA,061,PIENDAMO,00,Zona 00,01,INSTITUCION EDUCATIVA INAMIX,29
11,CAUCA,061,PIENDAMO,00,Zona 00,02,INSTITUCION E MADRE DE DIOS BLOQUE 2,15
11,CAUCA,061,PIENDAMO,00,Zona 00,03,IE SIMON BOLIVAR,6
11,CAUCA,098,VILLA RICA,99,Zona 99,40,JUAN IGNACIO,5
